,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Visibility (km),Autumn,Spring,Summer,Winter,coastal,inland,mountain,Cloudy,Rainy,Snowy,Sunny
270,-4.0,69.0,14.5,56.0,3,994.53,1,3.0,0,0,0,1,0,0,1,0,0,1,0
271,-10.0,72.0,4.5,72.0,3,1193.57,11,13.0,0,0,1,0,0,0,1,0,1,0,0
272,0.0,73.0,4.0,90.0,1,993.09,1,3.0,0,0,0,1,0,1,0,0,0,1,0
273,41.0,33.0,3.5,5.0,1,1021.88,6,8.0,0,1,0,0,1,0,0,0,0,0,1
274,35.0,50.0,7.0,3.0,0,1011.22,7,7.5,1,0,0,0,1,0,0,0,0,0,1
275,14.0,95.0,42.5,106.0,1,997.34,6,4.0,0,0,1,0,0,0,1,0,1,0,0
276,23.0,63.0,5.0,2.0,0,1028.61,9,9.0,0,0,0,1,1,0,0,0,0,0,1
277,34.0,31.0,9.5,9.0,0,1024.74,10,5.5,0,1,0,0,0,1,0,0,0,0,1
278,28.0,97.0,12.0,99.0,1,1014.95,2,2.5,0,0,0,1,0,1,0,0,1,0,0
279,33.0,63.0,8.5,93.0,3,990.33,2,3.0,0,0,1,0,1,0,0,0,1,0,0
280,-2.0,52.0,13.5,88.0,2,841.43,2,1.5,0,0,1,0,0,0,1,0,0,0,1
281,12.0,88.0,9.5,76.0,1,990.58,1,5.0,0,1,0,0,0,0,1,0,1,0,0
282,11.0,66.0,13.5,39.0,1,1005.33,2,7.5,0,0,1,0,1,0,0,1,0,0,0
283,19.0,72.0,11.0,25.0,3,1009.68,4,7.5,0,1,0,0,0,0,1,1,0,0,0
284,18.0,87.0,18.0,58.0,3,1001.57,1,1.5,0,0,1,0,0,1,0,0,1,0,0
285,15.0,98.0,6.0,84.0,1,1014.45,2,3.5,1,0,0,0,1,0,0,0,1,0,0
286,13.0,76.0,0.0,12.0,1,1006.38,3,5.5,0,1,0,0,0,1,0,1,0,0,0
287,34.0,24.0,4.0,13.0,0,1020.55,11,8.0,0,0,1,0,1,0,0,0,0,0,1
288,-7.0,89.0,1.0,63.0,3,993.79,1,4.0,0,0,0,1,0,0,1,0,0,1,0
289,-8.0,98.0,14.5,94.0,3,989.03,0,4.0,0,0,0,1,0,1,0,0,0,1,0
290,1.0,70.0,16.5,59.0,3,990.8,1,1.5,0,0,0,1,0,0,1,0,0,1,0
291,21.0,72.0,19.0,57.0,3,990.71,2,2.0,0,0,0,1,1,0,0,0,1,0,0
292,2.0,105.0,10.5,109.0,3,990.79,0,3.0,0,0,0,1,0,0,1,0,0,1,0
293,21.0,46.0,7.5,18.0,0,1012.01,7,6.0,0,0,1,0,1,0,0,0,0,0,1
294,-2.0,72.0,9.5,98.0,3,991.7,1,1.5,0,0,0,1,0,0,1,0,0,1,0
295,31.0,95.0,19.0,51.0,3,1013.15,3,2.5,0,1,0,0,0,0,1,0,1,0,0
296,24.0,77.0,13.5,89.0,1,1019.08,2,4.0,0,0,1,0,0,1,0,0,1,0,0
297,26.0,68.0,15.0,53.0,1,1014.58,3,2.5,0,0,0,1,0,1,0,0,1,0,0
298,60.0,86.0,12.0,86.0,3,1003.36,9,2.0,1,0,0,0,0,1,0,1,0,0,0
299,22.0,72.0,11.0,23.0,3,1015.73,2,5.5,0,0,0,1,0,1,0,1,0,0,0
300,48.0,79.0,12.0,88.0,1,1140.24,4,17.0,1,0,0,0,0,0,1,0,0,1,0
301,32.0,58.0,6.5,4.0,0,1023.83,6,9.0,0,0,1,0,0,0,1,0,0,0,1
302,-10.0,63.0,17.5,70.0,1,993.68,0,3.5,0,0,0,1,0,0,1,0,0,1,0
303,26.0,67.0,10.0,27.0,1,1002.53,4,6.5,0,0,1,0,0,1,0,1,0,0,0
304,35.0,58.0,3.0,19.0,0,1015.4,5,5.0,0,0,0,1,0,0,1,0,0,0,1
305,11.0,76.0,6.0,71.0,1,974.29,7,9.0,0,0,1,0,1,0,0,0,1,0,0
306,26.0,27.0,5.5,14.0,1,1027.6,7,7.5,0,1,0,0,1,0,0,0,0,0,1
307,43.0,50.0,8.0,16.0,1,1017.68,5,5.5,0,0,1,0,1,0,0,0,0,0,1
308,33.0,58.0,8.0,41.0,3,1017.0,2,8.0,0,0,0,1,1,0,0,1,0,0,0
309,5.0,71.0,9.5,93.0,3,985.82,6,6.0,0,0,0,1,0,0,1,0,0,1,0
310,23.0,62.0,10.0,20.0,3,1003.85,3,9.0,0,0,0,1,0,0,1,1,0,0,0
311,-6.0,94.0,2.5,93.0,3,989.21,1,1.5,0,0,0,1,0,1,0,0,0,1,0
312,8.0,87.0,10.0,104.0,3,998.66,1,0.5,0,0,0,1,0,0,1,0,0,1,0
313,-6.0,106.0,33.0,82.0,3,995.73,1,1.5,0,0,0,1,0,0,1,0,0,1,0
314,31.0,62.0,6.0,21.0,1,1015.8,1,5.5,1,0,0,0,0,1,0,1,0,0,0
315,32.0,27.0,8.0,18.0,1,1010.28,8,5.5,0,1,0,0,0,1,0,0,0,0,1
316,51.0,85.0,13.5,77.0,0,1025.39,12,5.0,1,0,0,0,0,0,1,0,0,0,1
317,20.0,86.0,14.0,64.0,3,1000.52,1,2.0,1,0,0,0,1,0,0,0,1,0,0
318,22.0,58.0,13.5,20.0,3,1003.77,3,7.5,0,0,0,1,0,0,1,1,0,0,0
319,15.0,74.0,19.0,81.0,1,1017.45,1,1.5,0,0,1,0,0,1,0,0,1,0,0
320,11.0,82.0,14.5,96.0,3,1014.44,8,7.0,1,0,0,0,0,1,0,1,0,0,0
321,19.0,79.0,11.0,53.0,3,1016.38,2,4.0,0,1,0,0,0,0,1,0,1,0,0
322,-14.0,48.0,5.0,74.0,1,1022.96,8,5.5,0,1,0,0,1,0,0,0,1,0,0
323,14.0,80.0,13.0,78.0,0,1011.38,4,1.5,1,0,0,0,0,0,1,0,0,0,1
324,27.0,73.0,12.5,26.0,1,1008.72,4,6.0,0,0,0,1,0,0,1,1,0,0,0
325,21.0,25.0,1.0,14.0,0,1016.38,5,7.0,1,0,0,0,1,0,0,0,0,0,1
326,-4.0,89.0,15.5,75.0,1,994.04,1,2.5,0,0,0,1,0,0,1,0,0,1,0
327,2.0,70.0,17.0,96.0,1,992.06,0,4.5,0,0,0,1,0,1,0,0,0,1,0
328,-3.0,98.0,0.5,60.0,1,991.41,0,2.0,0,0,0,1,0,0,1,0,0,1,0
329,42.0,28.0,8.0,1.0,1,1019.49,9,6.5,0,1,0,0,0,0,1,0,0,0,1
330,18.0,91.0,18.0,91.0,1,1000.55,1,2.5,1,0,0,0,1,0,0,0,1,0,0
331,10.0,88.0,18.5,92.0,3,998.65,6,1.5,0,0,0,1,1,0,0,0,1,0,0
332,50.0,72.0,31.5,86.0,1,1001.25,6,1.0,0,0,0,1,0,1,0,0,1,0,0
333,29.0,63.0,11.5,52.0,3,1017.35,2,2.0,0,0,1,0,0,1,0,0,1,0,0
334,37.0,62.0,6.0,6.0,0,1021.37,11,7.0,0,0,1,0,0,1,0,0,0,0,1
335,16.0,87.0,14.0,50.0,3,1001.96,0,4.5,0,0,1,0,0,0,1,0,1,0,0
336,28.0,52.0,13.5,30.0,1,1011.14,3,5.0,0,1,0,0,1,0,0,1,0,0,0
337,16.0,78.0,15.0,55.0,3,1012.87,0,1.0,0,0,1,0,0,0,1,0,1,0,0
338,11.0,50.0,14.0,15.0,3,1003.19,4,5.5,0,0,1,0,0,0,1,1,0,0,0
339,18.0,61.0,5.0,19.0,1,1011.7,2,6.5,0,1,0,0,0,1,0,1,0,0,0
340,1.0,65.0,8.0,62.0,3,996.55,0,5.0,0,0,0,1,0,0,1,0,0,1,0
341,12.0,70.0,2.5,43.0,1,1016.35,2,6.5,1,0,0,0,1,0,0,1,0,0,0
342,12.0,22.0,1.0,66.0,1,858.36,13,3.0,0,0,0,1,0,1,0,1,0,0,0
343,12.0,97.0,5.5,86.0,3,1005.53,3,3.0,0,0,0,1,0,0,1,0,1,0,0
344,3.0,73.0,10.5,65.0,1,993.69,1,2.5,0,0,0,1,0,0,1,0,0,1,0
345,-7.0,79.0,13.0,86.0,3,989.76,0,1.5,0,0,0,1,0,0,1,0,0,1,0
346,21.0,28.0,7.5,14.0,0,1015.26,10,5.5,0,0,1,0,0,1,0,0,0,0,1
347,39.0,74.0,9.0,87.0,3,1000.45,7,8.0,0,0,0,1,0,1,0,1,0,0,0
348,26.0,75.0,17.0,61.0,3,1002.64,0,1.0,0,0,1,0,1,0,0,0,1,0,0
349,0.0,82.0,17.0,50.0,3,988.71,1,4.5,0,0,0,1,0,0,1,0,0,1,0
350,27.0,69.0,3.0,33.0,3,1018.37,4,6.5,0,1,0,0,1,0,0,1,0,0,0
351,22.0,21.0,4.5,19.0,0,1026.59,5,5.0,0,0,1,0,1,0,0,0,0,0,1
352,13.0,75.0,0.5,33.0,3,1006.64,1,8.0,0,1,0,0,0,0,1,1,0,0,0
353,25.0,74.0,0.0,33.0,1,1011.2,1,8.0,0,0,1,0,1,0,0,1,0,0,0
354,30.0,81.0,17.0,51.0,3,995.93,0,1.0,1,0,0,0,0,1,0,0,1,0,0
355,15.0,73.0,23.0,86.0,1,990.25,2,1.0,0,1,0,0,1,0,0,0,1,0,0
356,23.0,28.0,5.0,0.0,1,1016.71,11,10.0,0,0,0,1,0,0,1,0,0,0,1
357,37.0,62.0,3.0,18.0,0,1022.64,10,9.0,0,0,0,1,1,0,0,0,0,0,1
358,-8.0,95.0,23.5,107.0,3,985.07,5,3.5,0,0,0,1,0,1,0,0,0,1,0
359,5.0,36.0,14.5,68.0,2,1195.34,1,16.0,1,0,0,0,0,1,0,0,1,0,0
360,21.0,97.0,19.5,74.0,3,996.4,3,3.5,0,1,0,0,0,1,0,0,1,0,0
361,17.0,51.0,10.5,21.0,3,1006.16,2,8.0,0,0,1,0,0,1,0,1,0,0,0
362,22.0,71.0,9.5,55.0,3,1018.77,1,3.5,0,0,1,0,1,0,0,0,1,0,0
363,36.0,66.0,2.0,13.0,0,1010.25,6,6.5,0,0,1,0,0,1,0,0,0,0,1
364,25.0,65.0,7.0,0.0,0,1014.06,10,5.0,0,0,0,1,1,0,0,0,0,0,1
365,27.0,55.0,4.5,35.0,1,1013.66,1,5.5,0,1,0,0,0,1,0,1,0,0,0
366,54.0,106.0,26.0,83.0,3,992.65,1,0.5,0,0,0,1,0,1,0,0,1,0,0
367,28.0,51.0,6.5,8.0,1,1011.58,10,8.5,1,0,0,0,0,0,1,0,0,0,1
368,34.0,69.0,7.5,32.0,3,1019.04,2,8.5,0,1,0,0,0,0,1,1,0,0,0
369,2.0,86.0,1.5,76.0,3,990.66,1,2.5,0,0,0,1,0,1,0,0,0,1,0
370,16.0,58.0,7.5,38.0,1,1001.5,1,7.5,0,0,0,1,1,0,0,1,0,0,0
371,-7.0,85.0,2.0,99.0,1,993.79,0,2.5,0,0,0,1,0,1,0,0,0,1,0
372,-3.0,81.0,6.0,87.0,3,985.5,0,4.5,0,0,0,1,0,0,1,0,0,1,0
373,42.0,39.0,7.5,17.0,1,1029.23,5,9.5,0,1,0,0,0,1,0,0,0,0,1
374,-5.0,69.0,17.0,76.0,3,981.49,1,3.5,0,0,0,1,0,1,0,0,0,1,0
375,12.0,69.0,17.5,73.0,3,990.32,2,2.0,1,0,0,0,1,0,0,0,1,0,0
376,10.0,58.0,8.5,40.0,2,1101.7,5,18.0,0,0,0,1,1,0,0,0,0,1,0
377,10.0,98.0,14.0,97.0,3,1007.79,1,4.5,0,1,0,0,0,1,0,0,1,0,0
378,23.0,28.0,6.5,7.0,0,1022.75,5,8.5,0,0,1,0,1,0,0,0,0,0,1
379,37.0,109.0,22.0,94.0,3,1019.37,0,1.5,1,0,0,0,0,0,1,0,1,0,0
380,24.0,79.0,12.0,12.0,1,1013.39,3,6.0,0,1,0,0,1,0,0,1,0,0,0
381,36.0,96.0,36.5,91.0,1,996.7,10,3.0,0,0,0,1,0,0,1,0,1,0,0
382,44.0,29.0,1.0,12.0,0,1012.63,10,6.0,1,0,0,0,0,1,0,0,0,0,1
383,47.0,108.0,8.0,94.0,3,1003.87,3,10.5,0,0,1,0,0,0,1,1,0,0,0
384,70.0,71.0,6.5,89.0,0,1028.88,6,5.0,1,0,0,0,0,0,1,0,0,0,1
385,30.0,72.0,5.5,97.0,3,1011.47,0,4.0,0,1,0,0,1,0,0,0,1,0,0
386,10.0,94.0,13.5,62.0,3,1005.18,1,5.0,1,0,0,0,1,0,0,0,1,0,0
387,28.0,59.0,9.0,37.0,3,1004.99,2,6.0,0,1,0,0,0,1,0,1,0,0,0
388,39.0,24.0,5.5,9.0,1,1025.3,9,7.0,0,0,0,1,1,0,0,0,0,0,1
389,16.0,101.0,34.5,72.0,3,993.43,14,5.0,0,0,1,0,0,1,0,0,1,0,0
390,18.0,94.0,2.5,109.0,1,1018.62,11,6.0,0,0,1,0,1,0,0,1,0,0,0
391,23.0,25.0,10.0,15.0,0,1016.92,7,8.5,0,1,0,0,0,0,1,0,0,0,1
392,29.0,34.0,0.5,17.0,0,1017.92,10,6.0,0,1,0,0,0,1,0,0,0,0,1
393,34.0,50.0,7.5,41.0,1,1012.99,2,7.0,0,0,0,1,1,0,0,1,0,0,0
394,29.0,61.0,14.0,33.0,3,1004.54,3,5.5,1,0,0,0,1,0,0,1,0,0,0
395,9.0,108.0,27.5,103.0,1,1019.52,10,3.0,0,1,0,0,1,0,0,1,0,0,0
396,-6.0,103.0,8.0,88.0,1,995.28,5,1.5,0,0,0,1,0,0,1,0,0,1,0
397,12.0,74.0,16.0,78.0,3,994.11,2,2.0,0,0,0,1,1,0,0,0,1,0,0
398,66.0,83.0,20.5,109.0,1,1005.29,10,6.5,0,0,1,0,0,1,0,1,0,0,0
399,33.0,34.0,10.0,2.0,1,1020.04,8,9.5,0,0,1,0,0,0,1,0,0,0,1
400,-8.0,85.0,9.0,91.0,1,987.23,1,2.0,0,0,0,1,0,0,1,0,0,1,0
401,29.0,95.0,15.0,56.0,3,1005.12,2,3.0,1,0,0,0,0,0,1,0,1,0,0
402,37.0,50.0,2.5,9.0,0,1016.98,5,7.0,0,1,0,0,0,1,0,0,0,0,1
403,-2.0,63.0,7.5,94.0,3,980.74,0,1.5,0,0,0,1,0,1,0,0,0,1,0
404,-16.0,48.0,9.0,76.0,2,1157.85,8,2.5,0,1,0,0,0,1,0,1,0,0,0
405,21.0,68.0,3.0,30.0,1,1019.34,1,8.0,1,0,0,0,1,0,0,1,0,0,0
406,36.0,21.0,4.5,19.0,0,1020.62,6,6.5,0,0,0,1,1,0,0,0,0,0,1
407,20.0,51.0,3.5,34.0,1,1001.09,4,7.0,1,0,0,0,0,1,0,1,0,0,0
408,21.0,76.0,7.0,57.0,3,1014.41,3,1.5,1,0,0,0,1,0,0,0,1,0,0
409,12.0,62.0,5.5,79.0,1,1012.12,4,5.5,0,0,0,1,1,0,0,0,1,0,0
410,12.0,77.0,4.0,45.0,1,1008.41,4,8.5,0,1,0,0,0,1,0,1,0,0,0
411,10.0,57.0,8.5,36.0,1,1011.7,4,8.0,0,0,1,0,1,0,0,1,0,0,0
412,34.0,31.0,5.0,6.0,0,1013.68,7,7.0,0,1,0,0,0,1,0,0,0,0,1
413,31.0,96.0,14.5,92.0,3,1000.22,12,10.0,0,0,1,0,0,0,1,1,0,0,0
414,13.0,97.0,8.5,96.0,3,1017.24,3,3.5,1,0,0,0,1,0,0,0,1,0,0
415,32.0,96.0,6.5,55.0,3,1002.53,2,2.5,0,0,1,0,1,0,0,0,1,0,0
416,-15.0,71.0,14.5,41.0,1,864.56,13,11.5,0,0,0,1,1,0,0,0,0,0,1
417,36.0,81.0,7.5,104.0,3,1004.2,8,6.0,1,0,0,0,1,0,0,1,0,0,0
418,23.0,43.0,5.0,7.0,0,1021.71,6,9.0,1,0,0,0,0,0,1,0,0,0,1
419,30.0,59.0,5.5,49.0,1,1001.22,1,7.5,0,1,0,0,0,1,0,1,0,0,0
420,-2.0,74.0,7.0,83.0,3,999.2,0,4.0,0,0,0,1,0,1,0,0,0,1,0
421,15.0,88.0,11.0,60.0,1,999.44,1,3.0,1,0,0,0,0,0,1,0,1,0,0
422,28.0,71.0,10.5,79.0,3,998.57,1,2.0,1,0,0,0,1,0,0,0,1,0,0
423,0.0,60.0,5.0,56.0,1,995.59,1,1.5,0,0,0,1,0,0,1,0,0,1,0
424,33.0,67.0,4.5,46.0,3,1013.32,4,9.0,0,1,0,0,0,0,1,1,0,0,0
425,0.0,88.0,4.5,59.0,3,983.67,0,4.0,0,0,0,1,0,1,0,0,0,1,0
426,32.0,68.0,6.0,1.0,0,1016.28,10,9.5,0,1,0,0,0,0,1,0,0,0,1
427,28.0,66.0,12.5,45.0,1,1000.76,2,9.0,0,0,0,1,0,1,0,1,0,0,0
428,24.0,66.0,9.5,47.0,1,1004.79,4,5.5,0,0,0,1,1,0,0,1,0,0,0
429,35.0,48.0,2.5,16.0,1,1015.9,5,7.0,1,0,0,0,0,0,1,0,0,0,1
430,10.0,44.0,7.5,28.0,1,933.43,13,3.5,0,1,0,0,0,0,1,0,0,0,1
431,-8.0,63.0,19.5,52.0,3,983.82,0,2.0,0,0,0,1,0,1,0,0,0,1,0
432,21.0,59.0,2.5,0.0,0,1017.02,9,6.0,1,0,0,0,0,1,0,0,0,0,1
433,11.0,70.0,7.0,12.0,1,1005.16,3,7.5,1,0,0,0,1,0,0,1,0,0,0
434,39.0,94.0,15.5,94.0,3,1010.92,5,1.5,1,0,0,0,0,0,1,0,1,0,0
435,-5.0,87.0,3.5,52.0,3,985.21,0,1.0,0,0,0,1,0,1,0,0,0,1,0
436,20.0,78.0,12.5,89.0,0,1016.65,13,8.5,1,0,0,0,0,0,1,0,0,0,1
437,17.0,74.0,10.5,103.0,3,1018.89,12,6.0,1,0,0,0,0,1,0,0,1,0,0
438,27.0,77.0,0.0,30.0,3,1008.97,4,8.5,0,0,1,0,0,0,1,1,0,0,0
439,39.0,60.0,9.5,13.0,0,1013.69,8,8.0,0,1,0,0,1,0,0,0,0,0,1
440,1.0,102.0,35.0,90.0,3,988.38,5,4.0,0,0,0,1,0,0,1,0,0,1,0
441,13.0,83.0,7.0,90.0,3,999.27,2,1.5,0,0,0,1,0,1,0,0,1,0,0
442,59.0,106.0,8.5,109.0,0,1023.39,13,9.0,0,0,0,1,0,0,1,0,0,0,1
443,-1.0,93.0,13.5,62.0,3,988.34,0,3.5,0,0,0,1,0,1,0,0,0,1,0
444,32.0,66.0,1.5,33.0,1,1010.87,1,8.5,0,1,0,0,0,0,1,1,0,0,0
445,0.0,78.0,19.5,85.0,3,998.09,0,2.0,0,0,0,1,0,0,1,0,0,1,0
446,-4.0,61.0,8.0,73.0,3,990.23,0,3.5,0,0,0,1,0,0,1,0,0,1,0
447,-2.0,94.0,14.0,60.0,1,991.2,1,3.0,0,0,0,1,0,1,0,0,0,1,0
448,42.0,26.0,6.5,6.0,0,1011.69,7,7.5,0,0,1,0,0,1,0,0,0,0,1
449,11.0,86.0,16.0,64.0,3,990.95,2,2.5,0,0,1,0,1,0,0,0,1,0,0
450,25.0,24.0,7.5,18.0,0,1027.27,5,8.5,0,0,0,1,0,1,0,0,0,0,1
451,26.0,95.0,12.5,66.0,3,1009.96,1,2.5,0,0,1,0,1,0,0,0,1,0,0
452,14.0,96.0,16.0,59.0,3,1016.65,2,4.0,0,1,0,0,0,1,0,0,1,0,0
453,-6.0,69.0,4.0,74.0,1,982.49,1,4.0,0,0,0,1,0,0,1,0,0,1,0
454,18.0,78.0,3.0,15.0,1,1011.45,2,8.5,0,0,1,0,0,1,0,1,0,0,0
455,28.0,66.0,4.0,5.0,0,1018.89,7,9.0,0,0,1,0,1,0,0,0,0,0,1
456,27.0,63.0,2.5,16.0,1,1029.77,11,9.5,1,0,0,0,0,0,1,0,0,0,1
457,15.0,75.0,6.0,30.0,1,1010.66,2,6.5,0,0,1,0,1,0,0,1,0,0,0
458,-5.0,36.0,9.0,72.0,1,1089.04,3,2.0,0,0,0,1,0,1,0,0,0,1,0
459,-2.0,68.0,9.0,97.0,3,988.46,0,4.0,0,0,0,1,0,0,1,0,0,1,0
460,31.0,59.0,14.5,20.0,3,1001.96,1,7.5,0,1,0,0,0,0,1,1,0,0,0
461,29.0,55.0,7.0,20.0,3,1019.91,4,5.5,0,1,0,0,0,1,0,1,0,0,0
462,18.0,69.0,13.5,43.0,3,1003.49,4,7.5,0,0,1,0,0,0,1,1,0,0,0
463,17.0,54.0,1.5,20.0,3,1015.92,4,8.5,0,0,0,1,1,0,0,1,0,0,0
464,32.0,59.0,7.5,43.0,3,1010.05,1,7.0,1,0,0,0,1,0,0,1,0,0,0
465,32.0,78.0,6.5,31.0,3,968.75,1,5.0,0,1,0,0,0,1,0,0,0,0,1
466,40.0,96.0,1.0,88.0,0,1021.63,0,7.5,0,0,1,0,0,0,1,0,0,0,1
467,27.0,77.0,16.0,95.0,1,1023.17,0,10.5,0,0,1,0,1,0,0,0,0,0,1
468,20.0,65.0,10.0,42.0,2,1080.21,10,17.0,1,0,0,0,1,0,0,0,0,1,0
469,-8.0,89.0,7.0,75.0,1,987.39,1,4.0,0,0,0,1,0,1,0,0,0,1,0
470,44.0,40.0,6.0,15.0,0,1026.5,11,6.5,1,0,0,0,0,0,1,0,0,0,1
471,17.0,63.0,9.0,10.0,3,1011.5,3,6.5,0,0,0,1,0,1,0,1,0,0,0
472,23.0,109.0,0.0,91.0,0,1029.8,4,7.0,0,1,0,0,1,0,0,0,0,0,1
473,17.0,65.0,15.0,60.0,1,1001.27,3,4.0,1,0,0,0,0,0,1,0,1,0,0
474,41.0,38.0,1.5,8.0,0,1028.58,8,9.5,0,0,0,1,0,1,0,0,0,0,1
475,13.0,65.0,6.5,86.0,2,899.08,6,19.0,1,0,0,0,0,1,0,0,0,1,0
476,24.0,54.0,14.5,10.0,3,1017.7,1,5.5,0,0,1,0,1,0,0,1,0,0,0
477,25.0,51.0,4.0,3.0,0,1017.49,9,7.5,0,0,1,0,0,0,1,0,0,0,1
478,22.0,47.0,2.5,1.0,0,1025.67,7,8.5,1,0,0,0,0,0,1,0,0,0,1
479,31.0,106.0,30.0,76.0,3,1001.99,0,8.0,0,0,1,0,1,0,0,1,0,0,0
480,2.0,80.0,16.0,77.0,3,996.19,4,1.5,0,0,0,1,0,0,1,0,0,1,0
481,33.0,42.0,4.0,8.0,1,1021.96,5,9.0,0,1,0,0,1,0,0,0,0,0,1
482,23.0,23.0,3.5,8.0,0,1027.69,5,6.5,0,1,0,0,0,0,1,0,0,0,1
483,32.0,61.0,6.0,97.0,3,1000.84,0,3.0,0,1,0,0,0,1,0,0,1,0,0
484,35.0,29.0,9.0,20.0,2,1092.51,7,16.0,1,0,0,0,0,1,0,1,0,0,0
485,13.0,50.0,6.0,13.0,1,1001.38,1,7.5,0,0,1,0,0,0,1,1,0,0,0
486,12.0,54.0,10.5,47.0,1,1007.02,3,7.0,0,1,0,0,1,0,0,1,0,0,0
487,26.0,33.0,7.5,6.0,0,1025.21,8,7.5,0,1,0,0,0,0,1,0,0,0,1
488,23.0,63.0,3.0,18.0,0,1024.52,5,8.0,0,0,0,1,0,1,0,0,0,0,1
489,23.0,104.0,3.5,76.0,1,1028.36,8,4.0,0,0,1,0,1,0,0,0,0,0,1
490,-3.0,91.0,19.5,51.0,3,985.77,0,2.5,0,0,0,1,0,1,0,0,0,1,0
491,12.0,56.0,11.5,26.0,1,1003.73,3,5.5,0,0,0,1,1,0,0,1,0,0,0
492,-6.0,95.0,3.5,82.0,3,990.75,11,1.0,0,0,0,1,0,1,0,0,0,1,0
493,5.0,104.0,12.5,79.0,3,996.81,0,5.0,0,0,0,1,0,0,1,0,0,1,0
494,4.0,62.0,7.0,68.0,3,991.16,0,4.0,0,0,0,1,0,0,1,0,0,1,0
495,-2.0,71.0,6.0,91.0,3,989.38,0,3.0,0,0,0,1,0,1,0,0,0,1,0
496,22.0,78.0,16.5,74.0,3,990.53,3,4.0,0,0,1,0,0,0,1,0,1,0,0
497,29.0,83.0,17.5,81.0,3,1000.77,2,4.5,0,0,0,1,0,1,0,0,1,0,0
498,28.0,67.0,2.5,28.0,1,1045.99,8,3.0,0,0,1,0,1,0,0,1,0,0,0
499,3.0,74.0,15.5,92.0,3,981.7,1,1.5,0,0,0,1,0,0,1,0,0,1,0
500,29.0,82.0,18.0,78.0,3,991.54,3,4.0,0,1,0,0,0,1,0,0,1,0,0
501,-10.0,75.0,8.5,94.0,3,990.03,0,4.0,0,0,0,1,0,0,1,0,0,1,0
502,18.0,75.0,11.0,20.0,1,1003.14,4,7.5,1,0,0,0,0,1,0,1,0,0,0
503,39.0,39.0,3.5,16.0,1,1014.76,8,8.0,0,0,1,0,0,1,0,0,0,0,1
504,26.0,60.0,1.5,14.0,0,1028.72,5,8.5,1,0,0,0,0,1,0,0,0,0,1
505,0.0,83.0,18.5,78.0,3,992.31,1,4.0,0,0,0,1,0,0,1,0,0,1,0
506,29.0,91.0,19.5,86.0,3,1010.19,0,4.5,0,0,0,1,1,0,0,0,1,0,0
507,-7.0,70.0,15.0,30.0,1,1105.56,9,2.5,0,0,0,1,0,1,0,0,0,1,0
508,2.0,32.0,5.0,49.0,1,904.2,0,3.0,0,1,0,0,0,1,0,0,0,0,1
509,20.0,48.0,9.0,8.0,0,1012.09,10,6.5,0,0,1,0,1,0,0,0,0,0,1
510,43.0,60.0,3.5,2.0,0,1011.03,8,7.5,0,1,0,0,0,0,1,0,0,0,1
511,33.0,69.0,5.0,81.0,1,994.68,12,16.5,1,0,0,0,0,1,0,0,0,1,0
512,26.0,83.0,10.5,72.0,3,1004.7,1,8.0,0,0,1,0,1,0,0,1,0,0,0
513,34.0,53.0,6.5,41.0,1,1013.81,1,8.0,0,0,0,1,1,0,0,1,0,0,0
514,31.0,71.0,11.5,51.0,3,999.2,2,4.0,0,0,0,1,1,0,0,0,1,0,0
515,16.0,103.0,17.5,95.0,3,1004.72,12,1.5,1,0,0,0,1,0,0,1,0,0,0
516,-8.0,96.0,16.0,91.0,3,998.14,1,3.5,0,0,0,1,0,1,0,0,0,1,0
517,12.0,56.0,0.5,48.0,1,1008.67,3,7.0,1,0,0,0,1,0,0,1,0,0,0
518,31.0,95.0,5.5,79.0,3,994.38,3,4.5,1,0,0,0,1,0,0,0,1,0,0
519,15.0,95.0,5.5,54.0,3,996.04,1,1.5,0,0,0,1,0,0,1,0,1,0,0
520,20.0,79.0,9.5,40.0,1,1004.02,1,5.0,0,1,0,0,0,0,1,1,0,0,0
521,38.0,40.0,5.0,11.0,0,1010.5,9,9.5,1,0,0,0,1,0,0,0,0,0,1
522,25.0,27.0,4.0,15.0,0,1017.86,5,7.5,1,0,0,0,0,0,1,0,0,0,1
523,34.0,45.0,7.0,8.0,0,1019.45,9,7.0,0,0,0,1,0,1,0,0,0,0,1
524,19.0,65.0,5.5,34.0,1,1142.94,5,1.0,0,0,0,1,0,0,1,0,0,0,1
525,27.0,72.0,15.5,57.0,3,991.14,1,4.0,0,0,1,0,1,0,0,0,1,0,0
526,37.0,57.0,3.5,16.0,0,1010.9,5,9.5,1,0,0,0,0,0,1,0,0,0,1
527,34.0,79.0,13.5,89.0,3,990.29,0,2.5,0,0,1,0,0,1,0,0,1,0,0
528,-16.0,98.0,4.5,73.0,3,994.1,0,0.0,0,0,0,1,0,1,0,0,0,1,0
529,31.0,29.0,7.0,16.0,1,1023.21,5,7.0,0,1,0,0,1,0,0,0,0,0,1
530,21.0,108.0,18.0,96.0,3,992.8,9,1.5,1,0,0,0,0,0,1,0,1,0,0
531,3.0,88.0,19.0,74.0,3,986.86,1,3.5,0,0,0,1,0,1,0,0,0,1,0
532,20.0,21.0,9.0,9.0,1,1013.66,9,7.5,1,0,0,0,1,0,0,0,0,0,1
